,nonlinearity,alpha,loss,entropy,test_spearman,test_pearson,test_mse
4892,cubic,0.20691380811147903,mse,2.7615528093758708,0.983,0.982,0.036
4893,cubic,0.20691380811147903,bradley_terry,2.7615528093758708,0.999,0.909,561.522
4894,cubic,0.20691380811147903,mse,2.5600400290340946,0.986,0.975,0.052
4895,cubic,0.20691380811147903,bradley_terry,2.5600400290340946,1.000,0.954,1068.146
4896,cubic,0.20691380811147903,mse,3.1770967309469156,0.980,0.984,0.032
4897,cubic,0.20691380811147903,bradley_terry,3.1770967309469156,0.994,0.917,268.866
4898,cubic,0.20691380811147903,mse,2.5784030651474463,0.988,0.982,0.038
4899,cubic,0.20691380811147903,bradley_terry,2.5784030651474463,0.999,0.941,629.682
4900,cubic,0.1274274985703134,mse,3.0717212248489068,0.981,0.978,0.043
4901,cubic,0.1274274985703134,bradley_terry,3.0717212248489068,0.998,0.842,227.971
4902,cubic,0.1274274985703134,mse,3.322833229949482,0.994,0.988,0.026
4903,cubic,0.1274274985703134,bradley_terry,3.322833229949482,0.999,0.840,850.750
4904,cubic,0.1274274985703134,mse,2.8698530065305508,0.993,0.990,0.021
4905,cubic,0.1274274985703134,bradley_terry,2.8698530065305508,0.999,0.918,191.351
4906,cubic,0.1274274985703134,mse,3.1979420733372894,0.977,0.978,0.044
4907,cubic,0.1274274985703134,bradley_terry,3.1979420733372894,0.982,0.854,49.278
4908,cubic,0.1274274985703134,mse,3.2429511144934327,0.912,0.845,0.292
4909,cubic,0.1274274985703134,bradley_terry,3.2429511144934327,1.000,0.920,1478.354
4910,cubic,0.1274274985703134,mse,3.558122281572798,0.977,0.956,0.093
4911,cubic,0.1274274985703134,bradley_terry,3.558122281572798,0.999,0.847,666.827
4912,cubic,0.1274274985703134,mse,2.6825147202993733,0.981,0.983,0.034
4913,cubic,0.1274274985703134,bradley_terry,2.6825147202993733,0.999,0.885,515.732
4914,cubic,0.1274274985703134,mse,2.601915113453021,0.996,0.996,0.008
4915,cubic,0.1274274985703134,bradley_terry,2.601915113453021,1.000,0.944,729.877
4916,cubic,0.1274274985703134,mse,3.2168546944322394,0.960,0.924,0.147
4917,cubic,0.1274274985703134,bradley_terry,3.2168546944322394,1.000,0.898,1987.812
4918,cubic,0.1274274985703134,mse,2.9942444634839984,0.991,0.987,0.026
4919,cubic,0.1274274985703134,bradley_terry,2.9942444634839984,0.984,0.841,54.462
4920,cubic,0.1274274985703134,mse,3.233939050596727,0.942,0.942,0.125
4921,cubic,0.1274274985703134,bradley_terry,3.233939050596727,1.000,0.887,1047.332
4922,cubic,0.1274274985703134,mse,2.981643196228263,0.955,0.970,0.063
4923,cubic,0.1274274985703134,bradley_terry,2.981643196228263,0.999,0.895,530.667
4924,cubic,0.1274274985703134,mse,3.5470476282176806,0.962,0.963,0.077
4925,cubic,0.1274274985703134,bradley_terry,3.5470476282176806,0.996,0.849,376.257
4926,cubic,0.1274274985703134,mse,3.3657422419142815,0.978,0.971,0.061
4927,cubic,0.1274274985703134,bradley_terry,3.3657422419142815,1.000,0.902,684.362
4928,cubic,0.1274274985703134,mse,3.0928721391769347,0.978,0.982,0.037
4929,cubic,0.1274274985703134,bradley_terry,3.0928721391769347,1.000,0.876,2885.271
4930,cubic,0.1274274985703134,mse,2.880318932072324,0.984,0.981,0.040
4931,cubic,0.1274274985703134,bradley_terry,2.880318932072324,0.998,0.905,911.864
4932,cubic,0.1274274985703134,mse,3.2956331330736286,0.967,0.961,0.077
4933,cubic,0.1274274985703134,bradley_terry,3.2956331330736286,0.999,0.913,610.258
4934,cubic,0.1274274985703134,mse,3.4748835431048013,0.995,0.990,0.021
4935,cubic,0.1274274985703134,bradley_terry,3.4748835431048013,1.000,0.848,379.436
4936,cubic,0.1274274985703134,mse,2.8068826001907268,0.807,0.768,0.411
4937,cubic,0.1274274985703134,bradley_terry,2.8068826001907268,0.999,0.916,1212.618
4938,cubic,0.1274274985703134,mse,3.3625710890623033,0.973,0.970,0.060
4939,cubic,0.1274274985703134,bradley_terry,3.3625710890623033,0.999,0.887,646.803
4940,cubic,0.1274274985703134,mse,3.082450454181547,0.992,0.994,0.012
4941,cubic,0.1274274985703134,bradley_terry,3.082450454181547,0.863,0.776,2.899
4942,cubic,0.1274274985703134,mse,3.076594350016735,0.983,0.983,0.035
4943,cubic,0.1274274985703134,bradley_terry,3.076594350016735,1.000,0.877,1403.894
4944,cubic,0.1274274985703134,mse,2.6347556661320177,0.988,0.989,0.022
4945,cubic,0.1274274985703134,bradley_terry,2.6347556661320177,0.997,0.932,282.058
4946,cubic,0.1274274985703134,mse,3.6337813332103575,0.968,0.950,0.105
4947,cubic,0.1274274985703134,bradley_terry,3.6337813332103575,0.996,0.880,551.904
4948,cubic,0.1274274985703134,mse,3.1366243368159425,0.978,0.971,0.062
4949,cubic,0.1274274985703134,bradley_terry,3.1366243368159425,0.999,0.887,407.758
4950,cubic,0.1274274985703134,mse,3.0960168508746087,0.975,0.927,0.147
4951,cubic,0.1274274985703134,bradley_terry,3.0960168508746087,1.000,0.930,214.686
4952,cubic,0.1274274985703134,mse,2.334222760453851,0.976,0.975,0.053
4953,cubic,0.1274274985703134,bradley_terry,2.334222760453851,1.000,0.911,1625.635
4954,cubic,0.1274274985703134,mse,3.1645938424179616,0.952,0.934,0.132
4955,cubic,0.1274274985703134,bradley_terry,3.1645938424179616,0.999,0.879,496.346
4956,cubic,0.1274274985703134,mse,3.1730625160147863,0.975,0.954,0.093
4957,cubic,0.1274274985703134,bradley_terry,3.1730625160147863,0.748,0.702,1.139
4958,cubic,0.1274274985703134,mse,3.2552887396773595,0.962,0.934,0.128
4959,cubic,0.1274274985703134,bradley_terry,3.2552887396773595,0.997,0.919,342.608
4960,cubic,0.1274274985703134,mse,3.2453556604908704,0.960,0.942,0.113
4961,cubic,0.1274274985703134,bradley_terry,3.2453556604908704,1.000,0.913,912.078
4962,cubic,0.1274274985703134,mse,3.1986593628284545,0.977,0.969,0.065
4963,cubic,0.1274274985703134,bradley_terry,3.1986593628284545,0.999,0.878,522.699
4964,cubic,0.1274274985703134,mse,3.140368483306384,0.978,0.946,0.115
4965,cubic,0.1274274985703134,bradley_terry,3.140368483306384,0.996,0.896,245.008
4966,cubic,0.1274274985703134,mse,3.2183129964104378,0.984,0.949,0.101
4967,cubic,0.1274274985703134,bradley_terry,3.2183129964104378,0.999,0.905,805.060
4968,cubic,0.1274274985703134,mse,2.4334805659400867,0.987,0.985,0.029
4969,cubic,0.1274274985703134,bradley_terry,2.4334805659400867,1.000,0.910,1332.735
4970,cubic,0.1274274985703134,mse,2.998212965072972,0.995,0.995,0.009
4971,cubic,0.1274274985703134,bradley_terry,2.998212965072972,1.000,0.891,486.719
4972,cubic,0.1274274985703134,mse,2.9431241085409137,0.978,0.975,0.053
4973,cubic,0.1274274985703134,bradley_terry,2.9431241085409137,0.999,0.928,537.563
4974,cubic,0.1274274985703134,mse,3.2340529616687648,0.994,0.995,0.011
4975,cubic,0.1274274985703134,bradley_terry,3.2340529616687648,1.000,0.863,1066.062
4976,cubic,0.1274274985703134,mse,2.162340184966659,0.969,0.980,0.042
4977,cubic,0.1274274985703134,bradley_terry,2.162340184966659,0.999,0.891,327.106
4978,cubic,0.1274274985703134,mse,3.443825101152557,0.953,0.943,0.116
4979,cubic,0.1274274985703134,bradley_terry,3.443825101152557,0.998,0.852,224.991
4980,cubic,0.1274274985703134,mse,3.28021713369697,0.971,0.972,0.057
4981,cubic,0.1274274985703134,bradley_terry,3.28021713369697,1.000,0.882,626.592
4982,cubic,0.1274274985703134,mse,3.044581407870897,0.979,0.950,0.103
4983,cubic,0.1274274985703134,bradley_terry,3.044581407870897,0.999,0.918,1806.787
4984,cubic,0.1274274985703134,mse,3.0766261467156855,0.988,0.995,0.011
4985,cubic,0.1274274985703134,bradley_terry,3.0766261467156855,0.999,0.875,675.461
4986,cubic,0.1274274985703134,mse,2.4498188373839667,0.991,0.989,0.023
4987,cubic,0.1274274985703134,bradley_terry,2.4498188373839667,0.992,0.929,73.100
4988,cubic,0.1274274985703134,mse,3.0484137170050367,0.962,0.942,0.116
4989,cubic,0.1274274985703134,bradley_terry,3.0484137170050367,0.993,0.905,97.857
4990,cubic,0.1274274985703134,mse,2.8303927445724213,0.975,0.982,0.038
4991,cubic,0.1274274985703134,bradley_terry,2.8303927445724213,0.990,0.939,100.518
4992,cubic,0.1274274985703134,mse,3.2336691114421963,0.877,0.871,0.246
4993,cubic,0.1274274985703134,bradley_terry,3.2336691114421963,1.000,0.889,1297.582
4994,cubic,0.1274274985703134,mse,2.971472032329901,0.993,0.995,0.010
4995,cubic,0.1274274985703134,bradley_terry,2.971472032329901,0.999,0.888,212.186
4996,cubic,0.1274274985703134,mse,3.0493024427889384,0.961,0.973,0.058
4997,cubic,0.1274274985703134,bradley_terry,3.0493024427889384,1.000,0.923,639.346
4998,cubic,0.1274274985703134,mse,2.691251501620561,0.993,0.994,0.012
4999,cubic,0.1274274985703134,bradley_terry,2.691251501620561,0.999,0.889,425.825
5000,cubic,0.07847599703514614,mse,3.4373143067596645,0.951,0.895,0.201
5001,cubic,0.07847599703514614,bradley_terry,3.4373143067596645,1.000,0.864,683.559
5002,cubic,0.07847599703514614,mse,3.313273956600408,0.966,0.924,0.150
5003,cubic,0.07847599703514614,bradley_terry,3.313273956600408,1.000,0.905,720.531
5004,cubic,0.07847599703514614,mse,2.7847001387048964,0.990,0.996,0.007
5005,cubic,0.07847599703514614,bradley_terry,2.7847001387048964,1.000,0.864,205.240
5006,cubic,0.07847599703514614,mse,3.445546447742284,0.970,0.975,0.049
5007,cubic,0.07847599703514614,bradley_terry,3.445546447742284,0.999,0.846,413.159
5008,cubic,0.07847599703514614,mse,3.552673849685642,0.973,0.975,0.050
5009,cubic,0.07847599703514614,bradley_terry,3.552673849685642,0.999,0.867,495.049
5010,cubic,0.07847599703514614,mse,2.9167205541150887,0.973,0.982,0.038
5011,cubic,0.07847599703514614,bradley_terry,2.9167205541150887,0.997,0.878,237.438
5012,cubic,0.07847599703514614,mse,3.004645048789136,0.990,0.992,0.015
5013,cubic,0.07847599703514614,bradley_terry,3.004645048789136,0.941,0.789,24.934
5014,cubic,0.07847599703514614,mse,3.024922917785532,0.982,0.989,0.022
5015,cubic,0.07847599703514614,bradley_terry,3.024922917785532,0.999,0.837,274.122
5016,cubic,0.07847599703514614,mse,3.7216099524808914,0.957,0.918,0.163
5017,cubic,0.07847599703514614,bradley_terry,3.7216099524808914,1.000,0.853,449.649
5018,cubic,0.07847599703514614,mse,3.055928178456553,0.988,0.992,0.017
5019,cubic,0.07847599703514614,bradley_terry,3.055928178456553,0.998,0.851,2653.085
5020,cubic,0.07847599703514614,mse,3.4067248267401444,0.967,0.949,0.104
5021,cubic,0.07847599703514614,bradley_terry,3.4067248267401444,0.999,0.835,446.041
5022,cubic,0.07847599703514614,mse,3.3030224041096896,0.958,0.970,0.061
5023,cubic,0.07847599703514614,bradley_terry,3.3030224041096896,0.999,0.880,895.132
5024,cubic,0.07847599703514614,mse,3.1784818971686972,0.636,0.605,0.646
5025,cubic,0.07847599703514614,bradley_terry,3.1784818971686972,0.997,0.887,212.916
5026,cubic,0.07847599703514614,mse,3.097578952914489,0.970,0.988,0.025
5027,cubic,0.07847599703514614,bradley_terry,3.097578952914489,0.999,0.865,519.272
5028,cubic,0.07847599703514614,mse,3.4114701137058057,0.964,0.933,0.134
5029,cubic,0.07847599703514614,bradley_terry,3.4114701137058057,0.998,0.896,249.237
5030,cubic,0.07847599703514614,mse,3.4296360701639435,0.961,0.913,0.171
5031,cubic,0.07847599703514614,bradley_terry,3.4296360701639435,0.999,0.892,760.435
5032,cubic,0.07847599703514614,mse,2.711940560645947,0.991,0.995,0.011
5033,cubic,0.07847599703514614,bradley_terry,2.711940560645947,0.999,0.900,871.892
5034,cubic,0.07847599703514614,mse,3.1033586581927257,0.985,0.983,0.034
5035,cubic,0.07847599703514614,bradley_terry,3.1033586581927257,0.996,0.838,406.144
5036,cubic,0.07847599703514614,mse,3.3648963373554204,0.957,0.979,0.045
5037,cubic,0.07847599703514614,bradley_terry,3.3648963373554204,0.996,0.818,334.030
5038,cubic,0.07847599703514614,mse,3.039922412829811,0.985,0.985,0.033
5039,cubic,0.07847599703514614,bradley_terry,3.039922412829811,0.999,0.840,1128.181
5040,cubic,0.07847599703514614,mse,3.0495349363567676,0.974,0.962,0.075
5041,cubic,0.07847599703514614,bradley_terry,3.0495349363567676,0.952,0.833,11.286
5042,cubic,0.07847599703514614,mse,2.8908996361300345,0.985,0.990,0.022
5043,cubic,0.07847599703514614,bradley_terry,2.8908996361300345,0.997,0.845,178.301
5044,cubic,0.07847599703514614,mse,2.9908077865869807,0.976,0.946,0.107
5045,cubic,0.07847599703514614,bradley_terry,2.9908077865869807,1.000,0.892,406.186
5046,cubic,0.07847599703514614,mse,3.0599917993470434,0.945,0.942,0.112
5047,cubic,0.07847599703514614,bradley_terry,3.0599917993470434,1.000,0.884,2069.358
5048,cubic,0.07847599703514614,mse,3.3087767389612157,0.965,0.976,0.050
5049,cubic,0.07847599703514614,bradley_terry,3.3087767389612157,0.996,0.834,322.537
5050,cubic,0.07847599703514614,mse,2.8516457221664506,0.946,0.974,0.051
5051,cubic,0.07847599703514614,bradley_terry,2.8516457221664506,0.993,0.921,105.113
5052,cubic,0.07847599703514614,mse,3.6569825976815786,0.773,0.775,0.410
5053,cubic,0.07847599703514614,bradley_terry,3.6569825976815786,0.997,0.838,278.753
5054,cubic,0.07847599703514614,mse,3.142136268854821,0.907,0.947,0.107
5055,cubic,0.07847599703514614,bradley_terry,3.142136268854821,0.996,0.892,447.975
5056,cubic,0.07847599703514614,mse,3.4829685117697755,0.945,0.957,0.092
5057,cubic,0.07847599703514614,bradley_terry,3.4829685117697755,1.000,0.835,954.584
5058,cubic,0.07847599703514614,mse,3.577730499752794,0.979,0.961,0.084
5059,cubic,0.07847599703514614,bradley_terry,3.577730499752794,0.998,0.856,701.409
5060,cubic,0.07847599703514614,mse,3.523367745702937,0.961,0.936,0.126
5061,cubic,0.07847599703514614,bradley_terry,3.523367745702937,0.996,0.873,118.425
5062,cubic,0.07847599703514614,mse,3.3722310811214102,0.951,0.918,0.160
5063,cubic,0.07847599703514614,bradley_terry,3.3722310811214102,0.931,0.787,7.585
5064,cubic,0.07847599703514614,mse,3.478039175166724,0.977,0.972,0.057
5065,cubic,0.07847599703514614,bradley_terry,3.478039175166724,0.999,0.849,435.230
5066,cubic,0.07847599703514614,mse,3.3397715149096006,0.955,0.956,0.088
5067,cubic,0.07847599703514614,bradley_terry,3.3397715149096006,1.000,0.846,650.830
5068,cubic,0.07847599703514614,mse,2.445744925251755,0.966,0.963,0.072
5069,cubic,0.07847599703514614,bradley_terry,2.445744925251755,0.997,0.923,220.523
5070,cubic,0.07847599703514614,mse,2.7564107886524227,0.965,0.944,0.112
5071,cubic,0.07847599703514614,bradley_terry,2.7564107886524227,1.000,0.933,608.344
5072,cubic,0.07847599703514614,mse,3.6451711199787282,0.977,0.971,0.058
5073,cubic,0.07847599703514614,bradley_terry,3.6451711199787282,0.999,0.843,846.809
5074,cubic,0.07847599703514614,mse,3.190369268586134,0.938,0.925,0.149
5075,cubic,0.07847599703514614,bradley_terry,3.190369268586134,0.997,0.902,179.654
5076,cubic,0.07847599703514614,mse,2.890481251797964,0.994,0.993,0.015
5077,cubic,0.07847599703514614,bradley_terry,2.890481251797964,0.992,0.881,116.671
5078,cubic,0.07847599703514614,mse,3.7207117833162737,0.979,0.969,0.066
5079,cubic,0.07847599703514614,bradley_terry,3.7207117833162737,1.000,0.830,568.397
5080,cubic,0.07847599703514614,mse,3.2578874377696083,0.960,0.957,0.086
5081,cubic,0.07847599703514614,bradley_terry,3.2578874377696083,0.999,0.892,588.168
5082,cubic,0.07847599703514614,mse,3.143488432040428,0.968,0.924,0.147
5083,cubic,0.07847599703514614,bradley_terry,3.143488432040428,0.999,0.901,400.720
5084,cubic,0.07847599703514614,mse,3.347061761644902,0.950,0.933,0.130
5085,cubic,0.07847599703514614,bradley_terry,3.347061761644902,0.994,0.836,121.744
5086,cubic,0.07847599703514614,mse,3.569789626926119,0.972,0.973,0.054
5087,cubic,0.07847599703514614,bradley_terry,3.569789626926119,1.000,0.845,1439.714
5088,cubic,0.07847599703514614,mse,3.3605336613424552,0.987,0.976,0.050
5089,cubic,0.07847599703514614,bradley_terry,3.3605336613424552,0.998,0.850,1244.661
5090,cubic,0.07847599703514614,mse,3.4808639154804717,0.954,0.927,0.143
5091,cubic,0.07847599703514614,bradley_terry,3.4808639154804717,0.999,0.857,1212.074
5092,cubic,0.07847599703514614,mse,2.805096740998035,0.950,0.942,0.120
5093,cubic,0.07847599703514614,bradley_terry,2.805096740998035,1.000,0.890,3291.765
5094,cubic,0.07847599703514614,mse,3.5584971676783335,0.986,0.983,0.038
5095,cubic,0.07847599703514614,bradley_terry,3.5584971676783335,0.997,0.836,246.959
5096,cubic,0.07847599703514614,mse,3.209995062400436,0.960,0.935,0.127
5097,cubic,0.07847599703514614,bradley_terry,3.209995062400436,1.000,0.913,472.088
5098,cubic,0.07847599703514614,mse,3.1391856507277285,0.984,0.965,0.071
5099,cubic,0.07847599703514614,bradley_terry,3.1391856507277285,0.999,0.880,368.940
5100,cubic,0.04832930238571752,mse,3.5397217875642952,0.957,0.961,0.078
5101,cubic,0.04832930238571752,bradley_terry,3.5397217875642952,1.000,0.845,1022.669
5102,cubic,0.04832930238571752,mse,3.46128957593873,0.939,0.874,0.243
5103,cubic,0.04832930238571752,bradley_terry,3.46128957593873,0.992,0.851,207.578
5104,cubic,0.04832930238571752,mse,2.714673374595782,0.977,0.965,0.069
5105,cubic,0.04832930238571752,bradley_terry,2.714673374595782,0.997,0.890,159.288
5106,cubic,0.04832930238571752,mse,3.4349169899079897,0.871,0.910,0.232
5107,cubic,0.04832930238571752,bradley_terry,3.4349169899079897,1.000,0.831,873.511
5108,cubic,0.04832930238571752,mse,3.3312895204582564,0.977,0.986,0.027
5109,cubic,0.04832930238571752,bradley_terry,3.3312895204582564,0.999,0.829,889.688
5110,cubic,0.04832930238571752,mse,3.3189735433716003,0.926,0.925,0.145
5111,cubic,0.04832930238571752,bradley_terry,3.3189735433716003,0.999,0.852,459.611
5112,cubic,0.04832930238571752,mse,3.8366575397084097,0.969,0.965,0.071
5113,cubic,0.04832930238571752,bradley_terry,3.8366575397084097,1.000,0.833,274.225
5114,cubic,0.04832930238571752,mse,3.366243840144403,0.979,0.989,0.024
5115,cubic,0.04832930238571752,bradley_terry,3.366243840144403,1.000,0.781,1709.294
5116,cubic,0.04832930238571752,mse,3.1237796206316992,0.989,0.991,0.019
5117,cubic,0.04832930238571752,bradley_terry,3.1237796206316992,0.999,0.848,1314.901
5118,cubic,0.04832930238571752,mse,3.3086336447152074,0.976,0.896,0.199
5119,cubic,0.04832930238571752,bradley_terry,3.3086336447152074,0.999,0.853,540.598
5120,cubic,0.04832930238571752,mse,3.448479309514886,0.962,0.949,0.102
5121,cubic,0.04832930238571752,bradley_terry,3.448479309514886,1.000,0.840,300.170
5122,cubic,0.04832930238571752,mse,3.00900496046238,0.965,0.970,0.060
5123,cubic,0.04832930238571752,bradley_terry,3.00900496046238,0.999,0.859,264.091
5124,cubic,0.04832930238571752,mse,2.850122259091616,0.981,0.987,0.026
5125,cubic,0.04832930238571752,bradley_terry,2.850122259091616,0.995,0.849,172.563
5126,cubic,0.04832930238571752,mse,3.4325885452472114,0.937,0.913,0.168
5127,cubic,0.04832930238571752,bradley_terry,3.4325885452472114,0.996,0.858,171.962
5128,cubic,0.04832930238571752,mse,3.0630977887363593,0.963,0.948,0.102
5129,cubic,0.04832930238571752,bradley_terry,3.0630977887363593,1.000,0.892,407.103
5130,cubic,0.04832930238571752,mse,2.957753248553504,0.970,0.978,0.044
5131,cubic,0.04832930238571752,bradley_terry,2.957753248553504,1.000,0.873,1444.366
5132,cubic,0.04832930238571752,mse,2.958872222231841,0.996,0.994,0.014
5133,cubic,0.04832930238571752,bradley_terry,2.958872222231841,0.999,0.826,1106.341
5134,cubic,0.04832930238571752,mse,3.785872479331584,0.753,0.844,0.297
5135,cubic,0.04832930238571752,bradley_terry,3.785872479331584,0.996,0.794,172.551
5136,cubic,0.04832930238571752,mse,3.4552509124358437,0.955,0.909,0.175
5137,cubic,0.04832930238571752,bradley_terry,3.4552509124358437,0.987,0.869,100.580
5138,cubic,0.04832930238571752,mse,3.2954946402130143,0.957,0.930,0.136
5139,cubic,0.04832930238571752,bradley_terry,3.2954946402130143,0.998,0.875,263.863
5140,cubic,0.04832930238571752,mse,3.2917984664786926,0.972,0.977,0.047
5141,cubic,0.04832930238571752,bradley_terry,3.2917984664786926,0.999,0.860,779.053
5142,cubic,0.04832930238571752,mse,3.104305589803022,0.983,0.986,0.031
5143,cubic,0.04832930238571752,bradley_terry,3.104305589803022,0.999,0.857,444.348
5144,cubic,0.04832930238571752,mse,3.1141443499518697,0.976,0.939,0.121
5145,cubic,0.04832930238571752,bradley_terry,3.1141443499518697,1.000,0.884,2068.006
5146,cubic,0.04832930238571752,mse,3.3577562101350664,0.947,0.914,0.165
5147,cubic,0.04832930238571752,bradley_terry,3.3577562101350664,0.998,0.838,394.478
5148,cubic,0.04832930238571752,mse,3.1931611129120907,0.985,0.984,0.033
5149,cubic,0.04832930238571752,bradley_terry,3.1931611129120907,0.999,0.815,344.490
5150,cubic,0.04832930238571752,mse,3.2449170422885496,0.953,0.970,0.059
5151,cubic,0.04832930238571752,bradley_terry,3.2449170422885496,1.000,0.863,935.776
5152,cubic,0.04832930238571752,mse,3.652300729410269,0.948,0.960,0.079
5153,cubic,0.04832930238571752,bradley_terry,3.652300729410269,1.000,0.827,560.302
5154,cubic,0.04832930238571752,mse,3.0641233284414793,0.961,0.971,0.059
5155,cubic,0.04832930238571752,bradley_terry,3.0641233284414793,0.989,0.837,132.916
5156,cubic,0.04832930238571752,mse,2.3429122427918743,0.986,0.996,0.008
5157,cubic,0.04832930238571752,bradley_terry,2.3429122427918743,1.000,0.921,916.633
5158,cubic,0.04832930238571752,mse,3.5999097723741764,0.950,0.915,0.167
5159,cubic,0.04832930238571752,bradley_terry,3.5999097723741764,0.999,0.859,441.430
5160,cubic,0.04832930238571752,mse,3.196808504315659,0.987,0.997,0.006
5161,cubic,0.04832930238571752,bradley_terry,3.196808504315659,0.997,0.808,335.383
5162,cubic,0.04832930238571752,mse,3.4583163731205686,0.974,0.962,0.077
5163,cubic,0.04832930238571752,bradley_terry,3.4583163731205686,1.000,0.822,1633.432
5164,cubic,0.04832930238571752,mse,2.5331107091738563,0.958,0.979,0.041
5165,cubic,0.04832930238571752,bradley_terry,2.5331107091738563,0.999,0.913,1012.315
5166,cubic,0.04832930238571752,mse,3.346429572107081,0.955,0.884,0.226
5167,cubic,0.04832930238571752,bradley_terry,3.346429572107081,0.999,0.875,360.092
5168,cubic,0.04832930238571752,mse,3.3261664112152163,0.956,0.963,0.074
5169,cubic,0.04832930238571752,bradley_terry,3.3261664112152163,0.997,0.826,409.337
5170,cubic,0.04832930238571752,mse,3.07754491556376,0.940,0.975,0.050
5171,cubic,0.04832930238571752,bradley_terry,3.07754491556376,0.999,0.819,1346.735
5172,cubic,0.04832930238571752,mse,3.515595139228488,0.981,0.982,0.039
5173,cubic,0.04832930238571752,bradley_terry,3.515595139228488,0.997,0.806,244.557
5174,cubic,0.04832930238571752,mse,3.571730933833132,0.971,0.987,0.027
5175,cubic,0.04832930238571752,bradley_terry,3.571730933833132,0.997,0.801,428.430
5176,cubic,0.04832930238571752,mse,3.15725772264751,0.964,0.959,0.081
5177,cubic,0.04832930238571752,bradley_terry,3.15725772264751,0.998,0.852,273.047
5178,cubic,0.04832930238571752,mse,3.556125253959835,0.972,0.970,0.059
5179,cubic,0.04832930238571752,bradley_terry,3.556125253959835,0.994,0.790,354.680
5180,cubic,0.04832930238571752,mse,2.956002969800048,0.975,0.984,0.033
5181,cubic,0.04832930238571752,bradley_terry,2.956002969800048,0.999,0.861,275.706
5182,cubic,0.04832930238571752,mse,2.929247528179125,0.979,0.988,0.023
5183,cubic,0.04832930238571752,bradley_terry,2.929247528179125,1.000,0.851,432.801
5184,cubic,0.04832930238571752,mse,2.536568674792198,0.949,0.974,0.052
5185,cubic,0.04832930238571752,bradley_terry,2.536568674792198,1.000,0.902,2018.656
5186,cubic,0.04832930238571752,mse,2.908743720299258,0.958,0.927,0.143
5187,cubic,0.04832930238571752,bradley_terry,2.908743720299258,0.999,0.892,790.889
5188,cubic,0.04832930238571752,mse,3.423662625177764,0.966,0.933,0.130
5189,cubic,0.04832930238571752,bradley_terry,3.423662625177764,1.000,0.838,456.132
5190,cubic,0.04832930238571752,mse,3.090796804207489,0.958,0.952,0.095
5191,cubic,0.04832930238571752,bradley_terry,3.090796804207489,0.999,0.851,626.170
5192,cubic,0.04832930238571752,mse,3.725119008972198,0.971,0.976,0.049
5193,cubic,0.04832930238571752,bradley_terry,3.725119008972198,1.000,0.798,2794.406
5194,cubic,0.04832930238571752,mse,3.412746331578545,0.931,0.942,0.119
5195,cubic,0.04832930238571752,bradley_terry,3.412746331578545,0.998,0.861,198.997
5196,cubic,0.04832930238571752,mse,2.842464031793805,0.975,0.981,0.041
5197,cubic,0.04832930238571752,bradley_terry,2.842464031793805,0.962,0.847,23.148
5198,cubic,0.04832930238571752,mse,2.9236101381799373,0.953,0.967,0.072
5199,cubic,0.04832930238571752,bradley_terry,2.9236101381799373,0.999,0.879,441.559
5200,cubic,0.029763514416313194,mse,3.800827584373476,0.959,0.926,0.144
5201,cubic,0.029763514416313194,bradley_terry,3.800827584373476,0.997,0.809,236.842
5202,cubic,0.029763514416313194,mse,2.5456403656551925,0.993,0.997,0.006
5203,cubic,0.029763514416313194,bradley_terry,2.5456403656551925,0.999,0.874,202.362
5204,cubic,0.029763514416313194,mse,3.8107343125179964,0.901,0.870,0.244
5205,cubic,0.029763514416313194,bradley_terry,3.8107343125179964,0.985,0.819,131.738
5206,cubic,0.029763514416313194,mse,3.1026122258810385,0.970,0.985,0.031
5207,cubic,0.029763514416313194,bradley_terry,3.1026122258810385,1.000,0.823,506.040
5208,cubic,0.029763514416313194,mse,3.116617068622279,0.966,0.965,0.071
5209,cubic,0.029763514416313194,bradley_terry,3.116617068622279,0.997,0.842,119.177
5210,cubic,0.029763514416313194,mse,3.77999326855807,0.779,0.884,0.226
5211,cubic,0.029763514416313194,bradley_terry,3.77999326855807,0.999,0.786,1045.979
5212,cubic,0.029763514416313194,mse,3.773165567787934,0.945,0.906,0.187
5213,cubic,0.029763514416313194,bradley_terry,3.773165567787934,1.000,0.804,492.078
5214,cubic,0.029763514416313194,mse,3.488621502222652,0.958,0.965,0.071
5215,cubic,0.029763514416313194,bradley_terry,3.488621502222652,0.999,0.813,1097.748
5216,cubic,0.029763514416313194,mse,3.5669039808804683,0.955,0.920,0.154
5217,cubic,0.029763514416313194,bradley_terry,3.5669039808804683,0.998,0.859,263.860
5218,cubic,0.029763514416313194,mse,3.386516515501452,0.938,0.935,0.127
5219,cubic,0.029763514416313194,bradley_terry,3.386516515501452,1.000,0.842,1590.719
5220,cubic,0.029763514416313194,mse,3.472745608224415,0.957,0.971,0.057
5221,cubic,0.029763514416313194,bradley_terry,3.472745608224415,0.997,0.821,450.106
5222,cubic,0.029763514416313194,mse,3.537718201944509,0.845,0.807,0.363
5223,cubic,0.029763514416313194,bradley_terry,3.537718201944509,0.999,0.815,290.323
5224,cubic,0.029763514416313194,mse,3.400272177680318,0.958,0.930,0.140
5225,cubic,0.029763514416313194,bradley_terry,3.400272177680318,0.998,0.838,353.979
5226,cubic,0.029763514416313194,mse,3.07447116132666,0.949,0.954,0.091
